fullName,season,balls_bowled,conceded,wickets,MatchPlayed,4W_haul,5W_haul,dots,foursConceded,sixesConceded,wides,noballs,maidens,total_overs_bowled,economy,Bowling_strike_rate,average,Bowling_Quality,Bowling_Frequency,Bowling_Player_Impact,4W_factor,5W_factor,Bowling_Impact_Score
Aaron Finch,2010,7.000000000000001,5,0,1,0,0,3,0,0,0,0,0,1.1,4.55,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
Aaron Finch,2011,12.0,13,0,1,0,0,5,1,0,1,0,0,2.0,6.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Aaron Finch,2013,24.0,49,1,3,0,0,5,3,4,0,0,0,4.0,12.25,24.0,49.0,0.34,8.0,2.72,0.0,0.0,2.72
Aavishkar Salvi,2009,102.0,134,4,5,0,0,43,10,6,4,0,0,17.0,7.88,25.5,33.5,0.5,20.4,10.2,0.0,0.0,10.2
Aavishkar Salvi,2011,48.0,66,3,2,0,0,18,8,1,2,0,0,8.0,8.25,16.0,22.0,0.76,24.0,18.24,0.0,0.0,18.24
Abdul Samad,2020,42.0,96,1,3,0,0,9,4,8,1,0,0,7.0,13.71,42.0,96.0,0.17,14.0,2.38,0.0,0.0,2.38
Abdul Samad,2021,6.0,9,1,1,0,0,1,1,0,0,0,0,1.0,9.0,6.0,9.0,1.85,6.0,11.1,0.0,0.0,11.1
Abdul Samad,2022,6.0,8,0,1,0,0,1,1,0,0,0,0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Abdur Razzak,2008,12.0,29,0,1,0,0,5,3,1,1,1,0,2.0,14.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Abhimanyu Mithun,2009,24.0,42,0,1,0,0,7,3,2,3,0,0,4.0,10.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Abhimanyu Mithun,2010,18.0,39,1,1,0,0,2,2,3,1,1,0,3.0,13.0,18.0,39.0,0.43,18.0,7.74,0.0,0.0,7.74
Abhimanyu Mithun,2011,204.0,321,5,12,0,0,71,26,15,9,8,0,34.0,9.44,40.8,64.2,0.26,17.0,4.42,0.0,0.0,4.42
Abhimanyu Mithun,2012,18.0,33,0,1,0,0,6,5,1,1,0,0,3.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Abhimanyu Mithun,2013,24.0,37,1,1,0,0,9,6,0,1,0,0,4.0,9.25,24.0,37.0,0.45,24.0,10.8,0.0,0.0,10.8
Abhishek Jhunjhunwala,2010,37.0,69,0,5,0,0,12,5,4,2,0,0,6.1,11.31,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0
Abhishek Jhunjhunwala,2011,12.0,22,0,2,0,0,1,1,1,1,0,0,2.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Abhishek Jhunjhunwala,2012,36.0,38,1,3,0,0,15,4,0,0,0,0,6.0,6.33,36.0,38.0,0.44,12.0,5.28,0.0,0.0,5.28
Abhishek Nayar,2008,42.0,68,1,5,0,0,15,3,6,1,0,0,7.0,9.71,42.0,68.0,0.25,8.4,2.1,0.0,0.0,2.1
Abhishek Nayar,2009,72.0,84,4,4,0,0,27,7,1,5,0,0,12.0,7.0,18.0,21.0,0.79,18.0,14.22,0.0,0.0,14.22
Abhishek Nayar,2011,61.0,95,2,6,0,0,15,8,4,2,0,0,10.1,9.41,30.5,47.5,0.35,10.17,3.56,0.0,0.0,3.56
Abhishek Nayar,2012,6.0,16,0,1,0,0,0,0,2,0,0,0,1.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Abhishek Nayar,2013,48.0,59,2,3,0,0,13,4,0,2,0,0,8.0,7.38,24.0,29.5,0.56,16.0,8.96,0.0,0.0,8.96
Abhishek Raut,2009,24.0,36,0,4,0,0,5,3,1,0,0,0,4.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Abhishek Raut,2011,6.0,8,0,1,0,0,2,1,0,0,0,0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Abhishek Sharma,2019,12.0,21,1,2,0,0,1,1,1,0,1,0,2.0,10.5,12.0,21.0,0.79,6.0,4.74,0.0,0.0,4.74
Abhishek Sharma,2020,60.0,91,2,6,0,0,11,3,5,1,0,0,10.0,9.1,30.0,45.5,0.37,10.0,3.7,0.0,0.0,3.7
Abhishek Sharma,2021,60.0,64,4,6,0,0,25,5,1,3,0,0,10.0,6.4,15.0,16.0,1.04,10.0,10.4,0.0,0.0,10.4
Abhishek Sharma,2022,24.0,38,0,3,0,0,4,2,2,0,0,0,4.0,9.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Abrar Kazi,2011,12.0,21,0,1,0,0,2,1,1,1,0,0,2.0,10.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Abu Nechim,2010,12.0,26,0,1,0,0,3,3,0,2,0,0,2.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Abu Nechim,2011,120.0,169,5,6,0,0,46,16,6,7,1,1,20.0,8.45,24.0,33.8,0.49,20.0,9.8,0.0,0.0,9.8
Abu Nechim,2012,12.0,17,0,1,0,0,5,1,1,1,0,0,2.0,8.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Abu Nechim,2013,42.0,45,3,2,0,0,21,5,1,0,0,0,7.0,6.43,14.0,15.0,1.11,21.0,23.31,0.0,0.0,23.31
Abu Nechim,2014,86.0,113,3,4,0,0,29,10,3,1,2,0,14.2,7.96,28.67,37.67,0.44,21.5,9.46,0.0,0.0,9.46
Abu Nechim,2015,72.0,128,1,3,0,0,27,8,9,2,2,0,12.0,10.67,72.0,128.0,0.13,24.0,3.12,0.0,0.0,3.12
Adam Gilchrist,2013,1.0,0,1,1,0,0,1,0,0,0,0,0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Adam Milne,2016,24.0,43,1,1,0,0,8,4,2,1,0,0,4.0,10.75,24.0,43.0,0.39,24.0,9.36,0.0,0.0,9.36
Adam Milne,2017,84.0,134,3,4,0,0,29,17,3,6,0,0,14.0,9.57,28.0,44.67,0.37,21.0,7.77,0.0,0.0,7.77
Adam Milne,2021,84.0,131,3,4,0,0,31,12,7,2,1,0,14.0,9.36,28.0,43.67,0.38,21.0,7.98,0.0,0.0,7.98
Adam Milne,2022,14.999999999999998,19,0,1,0,0,9,2,1,0,0,0,2.3,8.26,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Adam Voges,2010,54.0,76,0,7,0,0,15,8,2,2,0,0,9.0,8.44,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0
Adam Zampa,2016,102.0,115,12,5,0,0,34,4,5,1,0,0,17.0,6.76,8.5,9.58,1.74,20.4,35.5,0.0,0.0,35.5
Adam Zampa,2017,119.0,163,7,6,0,0,39,8,9,3,0,0,19.5,8.36,17.0,23.29,0.7,19.83,13.88,0.0,0.0,13.88
Adam Zampa,2020,66.0,92,2,3,0,0,20,3,6,1,0,0,11.0,8.36,33.0,46.0,0.36,22.0,7.92,0.0,0.0,7.92
Adil Rashid,2021,18.0,35,0,1,0,0,6,1,4,0,0,0,3.0,11.67,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Aditya Dole,2010,66.0,112,5,3,0,0,21,11,4,6,1,0,11.0,10.18,13.2,22.4,0.74,22.0,16.28,0.0,0.0,16.28
Aiden Markram,2021,24.0,23,0,2,0,0,9,2,0,1,0,0,4.0,5.75,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Aiden Markram,2022,36.0,64,1,4,0,0,8,2,6,0,0,0,6.0,10.67,36.0,64.0,0.26,9.0,2.34,0.0,0.0,2.34
Ajantha Mendis,2008,24.0,24,1,1,0,0,9,3,0,0,0,0,4.0,6.0,24.0,24.0,0.69,24.0,16.56,0.0,0.0,16.56
Ajantha Mendis,2009,96.0,117,3,4,0,0,27,4,5,1,1,0,16.0,7.31,32.0,39.0,0.43,24.0,10.32,0.0,0.0,10.32
Ajantha Mendis,2010,48.0,66,2,2,0,0,14,2,3,2,0,0,8.0,8.25,24.0,33.0,0.51,24.0,12.24,0.0,0.0,12.24
Ajantha Mendis,2013,72.0,78,2,3,0,0,29,7,2,0,0,0,12.0,6.5,36.0,39.0,0.43,24.0,10.32,0.0,0.0,10.32
Ajinkya Rahane,2009,6.0,5,1,1,0,0,2,0,0,0,0,0,1.0,5.0,6.0,5.0,3.33,6.0,19.98,0.0,0.0,19.98
Ajit  Chandila,2012,84.0,86,5,4,1,0,40,3,6,0,0,0,14.0,6.14,16.8,17.2,0.97,21.0,20.37,0.25,0.0,22.92
Ajit  Chandila,2013,150.0,156,6,8,0,0,65,14,4,0,0,0,25.0,6.24,25.0,26.0,0.64,18.75,12.0,0.0,0.0,12.0
Ajit Agarkar,2008,156.0,207,8,9,0,0,69,21,8,11,1,0,26.0,7.96,19.5,25.88,0.64,17.33,11.09,0.0,0.0,11.09
Ajit Agarkar,2009,186.0,284,6,11,0,0,71,31,9,13,0,0,31.0,9.16,31.0,47.33,0.35,16.91,5.92,0.0,0.0,5.92
Ajit Agarkar,2010,132.0,203,4,7,0,0,44,24,6,3,1,0,22.0,9.23,33.0,50.75,0.33,18.86,6.22,0.0,0.0,6.22
Ajit Agarkar,2011,162.0,231,8,7,0,0,51,18,9,2,0,0,27.0,8.56,20.25,28.88,0.58,23.14,13.42,0.0,0.0,13.42
Ajit Agarkar,2012,86.0,134,3,4,0,0,20,13,4,4,0,0,14.2,9.44,28.67,44.67,0.37,21.5,7.96,0.0,0.0,7.96
Ajit Agarkar,2013,60.0,92,0,4,0,0,18,6,5,3,0,0,10.0,9.2,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Akash Deep,2022,113.0,205,5,5,0,0,40,15,14,4,2,1,18.5,11.08,22.6,41.0,0.4,22.6,9.04,0.0,0.0,9.04
Akash Singh,2021,24.0,39,0,1,0,0,7,5,1,0,0,0,4.0,9.75,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Akila Dananjaya,2018,24.0,47,0,1,0,0,6,2,4,1,0,0,4.0,11.75,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Albie Morkel,2008,288.0,399,17,13,1,0,109,38,11,17,5,0,48.0,8.31,16.94,23.47,0.71,22.15,15.73,0.08,0.0,16.36
Albie Morkel,2009,240.0,328,13,12,0,0,101,36,8,4,5,1,40.0,8.2,18.46,25.23,0.66,20.0,13.2,0.0,0.0,13.2
Albie Morkel,2010,286.0,405,11,14,0,0,102,47,9,9,0,1,47.4,8.54,26.0,36.82,0.45,20.43,9.19,0.0,0.0,9.19
Albie Morkel,2011,270.0,382,15,14,0,0,107,42,11,9,1,1,45.0,8.49,18.0,25.47,0.65,19.29,12.54,0.0,0.0,12.54
Albie Morkel,2012,297.0,385,13,15,0,0,125,44,9,17,1,0,49.3,7.81,22.85,29.62,0.56,19.8,11.09,0.0,0.0,11.09
Albie Morkel,2013,144.0,159,7,7,0,0,66,16,4,5,0,0,24.0,6.62,20.57,22.71,0.73,20.57,15.02,0.0,0.0,15.02
Albie Morkel,2014,96.0,126,4,6,0,0,41,19,0,4,1,0,16.0,7.88,24.0,31.5,0.53,16.0,8.48,0.0,0.0,8.48
Albie Morkel,2015,72.0,109,3,4,0,0,23,13,2,2,0,0,12.0,9.08,24.0,36.33,0.46,18.0,8.28,0.0,0.0,8.28
Albie Morkel,2016,30.0,66,2,2,0,0,9,9,2,4,0,0,5.0,13.2,15.0,33.0,0.51,15.0,7.65,0.0,0.0,7.65
Alfonso Thomas,2011,231.0,297,11,11,0,0,99,29,9,8,1,2,38.3,7.75,21.0,27.0,0.61,21.0,12.81,0.0,0.0,12.81
Alfonso Thomas,2012,84.0,109,3,4,0,0,34,12,2,2,1,0,14.0,7.79,28.0,36.33,0.46,21.0,9.66,0.0,0.0,9.66
Ali Murtaza,2010,72.0,91,3,3,0,0,24,3,5,1,0,0,12.0,7.58,24.0,30.33,0.55,24.0,13.2,0.0,0.0,13.2
Ali Murtaza,2011,120.0,117,3,5,0,0,58,11,3,2,0,0,20.0,5.85,40.0,39.0,0.43,24.0,10.32,0.0,0.0,10.32
Ali Murtaza,2012,12.0,11,0,1,0,0,5,1,0,0,0,0,2.0,5.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Ali Murtaza,2013,60.0,94,3,3,0,0,19,7,6,2,0,0,10.0,9.4,20.0,31.33,0.53,20.0,10.6,0.0,0.0,10.6
Alzarri Joseph,2019,52.0,87,6,3,0,0,25,10,5,3,0,1,8.4,10.36,8.67,14.5,1.11,17.33,19.24,0.0,0.0,19.24
Alzarri Joseph,2022,180.0,264,7,9,0,0,72,24,13,4,1,0,30.0,8.8,25.71,37.71,0.44,20.0,8.8,0.0,0.0,8.8
Aman Hakim Khan,2022,6.0,13,0,1,0,0,1,1,1,0,0,0,1.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Amit Mishra,2008,120.0,138,11,6,0,1,44,4,8,3,1,0,20.0,6.9,10.91,12.55,1.33,20.0,26.6,0.0,0.17,31.12
Amit Mishra,2009,252.0,294,14,11,0,0,102,13,13,3,6,1,42.0,7.0,18.0,21.0,0.79,22.91,18.1,0.0,0.0,18.1
Amit Mishra,2010,318.0,363,17,14,0,0,136,26,16,8,3,0,53.0,6.85,18.71,21.35,0.78,22.71,17.71,0.0,0.0,17.71
Amit Mishra,2011,320.0,358,19,14,1,0,136,26,14,2,2,2,53.2,6.73,16.84,18.84,0.88,22.86,20.12,0.07,0.0,20.82
Amit Mishra,2012,282.0,377,13,14,0,0,93,18,18,5,2,0,47.0,8.02,21.69,29.0,0.57,20.14,11.48,0.0,0.0,11.48
Amit Mishra,2013,372.0,394,21,17,1,0,152,21,16,2,2,1,62.0,6.35,17.71,18.76,0.89,21.88,19.47,0.06,0.0,20.05
Amit Mishra,2014,225.0,340,7,10,0,0,68,17,21,3,2,0,37.3,9.12,32.14,48.57,0.34,22.5,7.65,0.0,0.0,7.65
Amit Mishra,2015,241.0,310,9,12,0,0,77,18,11,8,0,0,40.1,7.73,26.78,34.44,0.48,20.08,9.64,0.0,0.0,9.64
Amit Mishra,2016,276.0,344,13,14,1,0,96,24,12,6,2,0,46.0,7.48,21.23,26.46,0.63,19.71,12.42,0.07,0.0,12.85
Amit Mishra,2017,233.0,343,10,14,0,0,80,23,20,4,0,1,38.5,8.91,23.3,34.3,0.48,16.64,7.99,0.0,0.0,7.99
Amit Mishra,2018,222.0,264,12,10,0,0,74,14,10,4,0,1,37.0,7.14,18.5,22.0,0.76,22.2,16.87,0.0,0.0,16.87
Amit Mishra,2019,240.0,270,11,11,0,0,83,14,10,3,0,0,40.0,6.75,21.82,24.55,0.68,21.82,14.84,0.0,0.0,14.84
Amit Mishra,2020,60.0,72,3,3,0,0,17,4,2,0,1,0,10.0,7.2,20.0,24.0,0.69,20.0,13.8,0.0,0.0,13.8
Amit Mishra,2021,84.0,109,6,4,1,0,25,6,4,0,0,0,14.0,7.79,14.0,18.17,0.92,21.0,19.32,0.25,0.0,21.74
Amit Singh,2009,105.0,95,9,5,1,0,60,9,2,1,1,0,17.3,5.49,11.67,10.56,1.56,21.0,32.76,0.2,0.0,36.04
Amit Singh,2011,171.0,215,9,9,0,0,79,29,4,4,0,1,28.3,7.6,19.0,23.89,0.69,19.0,13.11,0.0,0.0,13.11
Amit Singh,2012,197.0,310,10,9,0,0,61,29,11,7,0,0,32.5,9.54,19.7,31.0,0.53,21.89,11.6,0.0,0.0,11.6
Amit Uniyal,2010,36.0,66,2,2,0,0,9,6,3,2,0,0,6.0,11.0,18.0,33.0,0.51,18.0,9.18,0.0,0.0,9.18
Anand Rajan,2011,30.0,50,3,2,0,0,15,3,4,5,0,0,5.0,10.0,10.0,16.67,1.0,15.0,15.0,0.0,0.0,15.0
Anand Rajan,2012,71.0,109,3,4,0,0,22,12,3,4,1,0,11.5,9.48,23.67,36.33,0.45,17.75,7.99,0.0,0.0,7.99
Anand Rajan,2013,48.0,42,2,2,0,0,25,2,1,3,0,0,8.0,5.25,24.0,21.0,0.79,24.0,18.96,0.0,0.0,18.96
Andre Nel,2008,18.0,31,1,1,0,0,7,3,2,0,0,0,3.0,10.33,18.0,31.0,0.54,18.0,9.72,0.0,0.0,9.72
Andre Russell,2012,96.0,161,1,4,0,0,29,24,3,1,1,0,16.0,10.06,96.0,161.0,0.1,24.0,2.4,0.0,0.0,2.4
Andre Russell,2013,42.0,68,0,3,0,0,10,5,3,2,0,0,7.0,9.71,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Andre Russell,2014,30.0,52,1,2,0,0,8,5,2,0,1,0,5.0,10.4,30.0,52.0,0.32,15.0,4.8,0.0,0.0,4.8
Andre Russell,2015,244.0,324,14,13,0,0,99,29,13,9,1,0,40.4,8.02,17.43,23.14,0.72,18.77,13.51,0.0,0.0,13.51
Andre Russell,2016,219.0,291,15,12,1,0,97,28,11,5,0,0,36.3,8.02,14.6,19.4,0.85,18.25,15.51,0.08,0.0,16.13
Andre Russell,2018,227.0,355,13,15,0,0,76,34,15,11,1,0,37.5,9.47,17.46,27.31,0.6,15.13,9.08,0.0,0.0,9.08
Andre Russell,2019,181.0,287,11,12,0,0,61,28,14,1,0,0,30.1,9.53,16.45,26.09,0.64,15.08,9.65,0.0,0.0,9.65
Andre Russell,2020,108.0,175,6,7,0,0,39,17,8,4,2,0,18.0,9.72,18.0,29.17,0.57,15.43,8.8,0.0,0.0,8.8
Andre Russell,2021,114.0,188,11,8,0,1,39,18,8,8,0,0,19.0,9.89,10.36,17.09,0.98,14.25,13.96,0.0,0.12,15.64
Andre Russell,2022,169.0,278,17,13,1,0,58,27,12,6,1,0,28.1,9.89,9.94,16.35,1.02,13.0,13.26,0.08,0.0,13.79
Andrew Flintoff,2009,66.0,105,2,3,0,0,21,7,7,0,0,0,11.0,9.55,33.0,52.5,0.32,22.0,7.04,0.0,0.0,7.04
Andrew McDonald,2009,18.0,22,0,1,0,0,2,1,0,0,0,0,3.0,7.33,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Andrew McDonald,2010,84.0,138,5,4,0,0,21,10,8,1,0,0,14.0,9.86,16.8,27.6,0.6,21.0,12.6,0.0,0.0,12.6
Andrew McDonald,2011,12.0,23,0,1,0,0,5,2,2,0,0,0,2.0,11.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Andrew McDonald,2012,60.0,61,5,3,0,0,20,4,1,1,0,0,10.0,6.1,12.0,12.2,1.37,20.0,27.4,0.0,0.0,27.4
Andrew McDonald,2013,12.0,17,1,1,0,0,4,3,0,0,0,0,2.0,8.5,12.0,17.0,0.98,12.0,11.76,0.0,0.0,11.76
Andrew Symonds,2008,41.0,101,0,3,0,0,11,6,9,2,1,0,6.5,15.54,0.0,0.0,0.0,13.67,0.0,0.0,0.0,0.0
Andrew Symonds,2009,144.0,160,7,8,0,0,67,9,8,3,0,0,24.0,6.67,20.57,22.86,0.73,18.0,13.14,0.0,0.0,13.14
Andrew Symonds,2010,318.0,372,12,16,0,0,118,25,13,7,0,0,53.0,7.02,26.5,31.0,0.54,19.88,10.74,0.0,0.0,10.74
Andrew Symonds,2011,24.0,41,1,3,0,0,10,4,3,0,0,0,4.0,10.25,24.0,41.0,0.41,8.0,3.28,0.0,0.0,3.28
Andrew Tye,2017,126.0,141,12,6,0,1,49,11,4,2,0,0,21.0,6.71,10.5,11.75,1.42,21.0,29.82,0.0,0.17,34.89
Andrew Tye,2018,336.0,448,24,14,3,0,116,39,13,15,2,0,56.0,8.0,14.0,18.67,0.89,24.0,21.36,0.21,0.0,23.6
Andrew Tye,2019,132.0,233,3,6,0,0,30,23,9,5,0,0,22.0,10.59,44.0,77.67,0.21,22.0,4.62,0.0,0.0,4.62
Andrew Tye,2020,24.0,50,1,1,0,0,5,4,3,2,1,0,4.0,12.5,24.0,50.0,0.33,24.0,7.92,0.0,0.0,7.92
Andrew Tye,2022,66.0,107,2,3,0,0,24,13,4,3,0,0,11.0,9.73,33.0,53.5,0.31,22.0,6.82,0.0,0.0,6.82
Angelo Mathews,2009,14.000000000000002,31,0,1,0,0,3,4,1,1,0,0,2.2,14.09,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
Angelo Mathews,2010,225.0,314,8,12,1,0,61,28,9,4,1,0,37.3,8.42,28.12,39.25,0.42,18.75,7.88,0.08,0.0,8.2
Angelo Mathews,2012,156.0,192,7,9,0,0,53,16,5,2,0,0,26.0,7.38,22.29,27.43,0.61,17.33,10.57,0.0,0.0,10.57
Angelo Mathews,2013,186.0,240,5,10,0,0,52,19,4,2,0,0,31.0,7.74,37.2,48.0,0.35,18.6,6.51,0.0,0.0,6.51
Angelo Mathews,2015,180.0,246,7,10,0,0,64,29,6,5,0,0,30.0,8.2,25.71,35.14,0.47,18.0,8.46,0.0,0.0,8.46
Angelo Mathews,2017,30.0,56,0,2,0,0,4,2,4,1,0,0,5.0,11.2,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Aniket Choudhary,2017,101.0,144,5,5,0,0,42,13,6,6,1,2,16.5,8.73,20.2,28.8,0.57,20.2,11.51,0.0,0.0,11.51
Anil Kumble,2008,230.0,304,7,10,0,0,91,27,14,6,0,0,38.2,7.96,32.86,43.43,0.38,23.0,8.74,0.0,0.0,8.74
Anil Kumble,2009,355.0,347,21,16,1,1,144,18,8,3,0,1,59.1,5.87,16.9,16.52,1.01,22.19,22.41,0.06,0.06,24.43
Anil Kumble,2010,380.0,407,17,16,1,0,162,27,13,4,5,0,63.2,6.44,22.35,23.94,0.69,23.75,16.39,0.06,0.0,16.88
Ankeet Chavan,2011,30.0,27,0,2,0,0,18,3,1,0,0,0,5.0,5.4,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Ankeet Chavan,2012,164.0,236,7,8,0,0,64,21,11,5,0,0,27.2,8.68,23.43,33.71,0.49,20.5,10.04,0.0,0.0,10.04
Ankeet Chavan,2013,54.0,63,1,3,0,0,28,4,4,2,0,0,9.0,7.0,54.0,63.0,0.26,18.0,4.68,0.0,0.0,4.68
Ankit Rajpoot,2013,24.0,35,1,2,0,0,10,5,1,1,0,0,4.0,8.75,24.0,35.0,0.48,12.0,5.76,0.0,0.0,5.76
Ankit Rajpoot,2016,66.0,98,3,4,0,0,21,10,1,5,1,0,11.0,8.91,22.0,32.67,0.51,16.5,8.42,0.0,0.0,8.42
Ankit Rajpoot,2017,84.0,107,4,5,0,0,33,10,4,3,0,0,14.0,7.64,21.0,26.75,0.62,16.8,10.42,0.0,0.0,10.42
Ankit Rajpoot,2018,157.0,223,11,8,0,1,80,29,9,7,2,1,26.1,8.54,14.27,20.27,0.82,19.62,16.09,0.0,0.12,18.02
Ankit Rajpoot,2019,96.0,152,3,4,0,0,35,17,4,1,5,0,16.0,9.5,32.0,50.67,0.33,24.0,7.92,0.0,0.0,7.92
Ankit Rajpoot,2020,102.0,199,2,6,0,0,34,18,12,11,2,0,17.0,11.71,51.0,99.5,0.17,17.0,2.89,0.0,0.0,2.89
Ankit Sharma,2012,145.0,165,4,9,0,0,63,8,9,2,0,0,24.1,6.85,36.25,41.25,0.4,16.11,6.44,0.0,0.0,6.44
Ankit Sharma,2013,12.0,17,0,1,0,0,5,2,0,0,0,0,2.0,8.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Ankit Sharma,2014,48.0,43,4,2,0,0,23,1,2,0,0,0,8.0,5.38,12.0,10.75,1.55,24.0,37.2,0.0,0.0,37.2
Ankit Sharma,2015,84.0,114,3,4,0,0,29,10,3,2,0,0,14.0,8.14,28.0,38.0,0.44,21.0,9.24,0.0,0.0,9.24
Ankit Sharma,2016,66.0,84,1,3,0,0,17,3,3,4,0,0,11.0,7.64,66.0,84.0,0.2,22.0,4.4,0.0,0.0,4.4
Ankit Sharma,2017,6.0,16,0,1,0,0,1,2,1,0,0,0,1.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Ankit Sharma,2018,6.0,11,0,1,0,0,1,2,0,0,0,0,1.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Ankit Soni,2017,109.0,144,2,6,0,0,38,8,7,3,0,0,18.1,7.96,54.5,72.0,0.23,18.17,4.18,0.0,0.0,4.18
Anrich Nortje,2020,366.0,512,22,16,0,0,160,55,22,10,0,0,61.0,8.39,16.64,23.27,0.72,22.88,16.47,0.0,0.0,16.47
Anrich Nortje,2021,182.0,187,12,8,0,0,84,17,2,5,0,1,30.2,6.19,15.17,15.58,1.06,22.75,24.12,0.0,0.0,24.12
Anrich Nortje,2022,134.0,217,9,6,0,0,49,21,10,5,4,0,22.2,9.77,14.89,24.11,0.69,22.33,15.41,0.0,0.0,15.41
Anukul Roy,2019,12.0,11,1,1,0,0,4,0,0,3,0,0,2.0,5.5,12.0,11.0,1.52,12.0,18.24,0.0,0.0,18.24
Anukul Roy,2022,42.0,55,1,2,0,0,11,2,3,0,0,0,7.0,7.86,42.0,55.0,0.3,21.0,6.3,0.0,0.0,6.3
Anureet Singh,2009,30.0,47,2,2,0,0,16,4,3,4,0,0,5.0,9.4,15.0,23.5,0.71,15.0,10.65,0.0,0.0,10.65
Anureet Singh,2015,310.0,465,15,14,0,0,117,48,18,8,4,0,51.4,9.05,20.67,31.0,0.53,22.14,11.73,0.0,0.0,11.73
Anureet Singh,2016,36.0,43,0,2,0,0,13,4,0,0,2,0,6.0,7.17,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Anureet Singh,2017,12.0,26,0,1,0,0,2,5,0,0,0,0,2.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Anureet Singh,2018,24.0,42,1,3,0,0,4,4,1,0,0,0,4.0,10.5,24.0,42.0,0.4,8.0,3.2,0.0,0.0,3.2
Arshdeep Singh,2019,60.0,109,3,3,0,0,20,12,4,5,0,0,10.0,10.9,20.0,36.33,0.46,20.0,9.2,0.0,0.0,9.2
Arshdeep Singh,2020,149.0,218,9,8,0,0,56,22,7,8,1,1,24.5,8.9,16.56,24.22,0.68,18.62,12.66,0.0,0.0,12.66
Arshdeep Singh,2021,248.0,342,18,12,0,1,88,27,11,15,0,0,41.2,8.3,13.78,19.0,0.87,20.67,17.98,0.0,0.08,19.42
Arshdeep Singh,2022,300.0,385,10,14,0,0,110,39,6,13,4,0,50.0,7.7,30.0,38.5,0.43,21.43,9.21,0.0,0.0,9.21
Asad Pathan,2011,33.0,49,0,2,0,0,7,5,0,2,0,0,5.3,9.25,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0
Asad Pathan,2012,6.0,14,0,1,0,0,2,0,2,0,0,0,1.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Ashish Nehra,2008,269.0,348,12,14,0,0,126,47,8,10,1,0,44.5,7.82,22.42,29.0,0.57,19.21,10.95,0.0,0.0,10.95
Ashish Nehra,2009,306.0,346,19,13,0,0,143,30,9,15,5,1,51.0,6.78,16.11,18.21,0.92,23.54,21.66,0.0,0.0,21.66
Ashish Nehra,2010,84.0,96,6,4,0,0,40,11,2,1,0,0,14.0,6.86,14.0,16.0,1.04,21.0,21.84,0.0,0.0,21.84
Ashish Nehra,2012,288.0,402,11,13,0,0,106,43,14,1,2,0,48.0,8.38,26.18,36.55,0.46,22.15,10.19,0.0,0.0,10.19
Ashish Nehra,2013,216.0,316,11,10,0,0,87,33,13,5,0,0,36.0,8.78,19.64,28.73,0.58,21.6,12.53,0.0,0.0,12.53
